fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	INF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj
../tcof/chi-phi-metaok/marina_margaux_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	157	1795	46;	46	3	6	0	12	21	173	4	0	9	4	1	12	15	0	10	7	1	0	
../tcof/chi-phi-metaok/marine_alicia_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	81	1109	46;	46	10	3	0	9	12	86	3	0	5	1	1	2	10	0	13	13	1	0	
../tcof/chi-phi-metaok/mathieu_nicolas_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	136	1979	46;	46	10	10	0	27	39	202	14	0	13	4	5	7	16	0	15	12	2	0	
../tcof/chi-phi-metaok/maxime_cynthia_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	136	2005	46;	46	11	12	0	13	35	198	7	0	15	5	1	12	18	0	13	15	2	0	
../tcof/chi-phi-metaok/maxime_lucas_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	145	1933	46;	46	6	9	0	15	29	157	6	0	12	1	8	11	18	0	9	11	0	0	
../tcof/chi-phi-metaok/maxime_pierre_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	240	1969	46;	46	3	20	0	14	17	205	9	0	8	0	2	8	14	0	17	11	1	0	
../tcof/chi-phi-metaok/melissa_capucine_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	189	1610	46;	46	4	12	0	10	25	154	11	0	5	2	8	4	9	0	18	7	0	0	
../tcof/chi-phi-metaok/noemie_angeline_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	97	1295	46;	46	8	11	0	4	22	139	5	0	21	0	2	1	6	0	12	6	0	0	
../tcof/chi-phi-metaok/nolan_dylan_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	112	1109	46;	46	1	11	0	10	28	113	8	0	1	0	0	4	6	0	6	1	1	0	
../tcof/chi-phi-metaok/oceane_zoe_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	184	1604	46;	46	1	8	0	7	23	161	3	0	7	3	1	2	14	0	9	8	1	0	
../tcof/chi-phi-metaok/ophlie_emel_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	202	2289	46;	46	8	16	0	18	44	215	14	0	5	2	5	11	20	0	9	10	1	0	
../tcof/chi-phi-metaok/pauline_mani_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	199	2410	46;	46	20	22	0	19	37	242	9	0	8	3	2	4	9	0	22	16	0	0	
../tcof/chi-phi-metaok/pierre_yanis_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	96	1335	46;	46	3	14	0	16	30	139	3	0	5	4	0	8	12	0	11	17	0	0	
../tcof/chi-phi-metaok/robin_thibaut_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	156	1621	46;	46	2	11	0	14	16	152	1	0	5	4	5	8	9	0	11	6	1	0	
../tcof/chi-phi-metaok/romain_mehdi_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	131	1694	46;	46	4	8	0	14	36	194	12	0	5	1	0	7	9	0	8	14	0	0	
../tcof/chi-phi-metaok/roxane_elena_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	115	1489	46;	46	2	14	0	3	34	157	4	0	9	2	4	5	10	0	14	11	0	0	
../tcof/chi-phi-metaok/sarah_carla_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	171	1776	46;	46	14	9	0	4	30	190	13	0	14	3	2	5	29	0	20	13	5	0	
../tcof/chi-phi-metaok/sarah_celine_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	213	2063	46;	46	1	12	0	13	27	226	14	0	9	7	5	7	24	0	9	18	0	0	
../tcof/chi-phi-metaok/sarah_julien_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	89	881	46;	46	2	6	0	5	22	91	4	0	6	2	2	5	4	0	1	4	0	0	
../tcof/chi-phi-metaok/sebastien_kevin_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	190	1764	46;	46	13	5	0	5	32	167	8	0	19	3	4	6	16	0	28	25	1	0	
../tcof/chi-phi-metaok/serena_fabien_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	195	1833	46;	46	5	18	0	11	21	163	9	0	10	3	3	10	8	0	17	13	0	0	
../tcof/chi-phi-metaok/severine_camille_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	234	2094	46;	46	9	14	0	4	27	212	8	0	8	3	1	4	21	0	19	18	0	0	
../tcof/chi-phi-metaok/solene_sofia_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	74	1004	46;	46	4	7	0	3	16	76	8	0	12	2	5	3	12	0	10	6	0	0	
../tcof/chi-phi-metaok/thomas_allan_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	185	1977	46;	46	1	10	0	15	23	215	8	0	3	3	2	12	7	0	18	9	0	0	
../tcof/chi-phi-metaok/valentine_camille_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	210	2210	46;	46	1	10	0	5	27	222	13	0	7	4	6	3	21	0	22	15	0	0	
../tcof/chi-phi-metaok/valentin_manel_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	183	1656	46;	46	2	17	0	23	21	194	12	0	1	5	2	9	9	0	6	9	0	0	
../tcof/chi-phi-metaok/vincent_yvelise_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	53	745	46;	46	3	11	0	13	16	77	3	0	2	1	1	1	7	0	3	1	0	0	
../tcof/chi-phi-metaok/walid_logan_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	210	2027	46;	46	2	13	0	30	31	191	6	0	3	2	7	4	9	0	18	15	1	0	
../tcof/chi-phi-metaok/xavier_thomas_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	121	1329	46;	46	11	4	0	1	22	142	4	0	13	2	2	6	9	0	14	9	2	0	
../tcof/chi-phi-metaok/yaelle_aurelia_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	211	1778	46;	46	1	17	0	26	21	207	11	0	3	2	1	5	7	0	10	7	0	0	
../tcof/chi-phi-metaok/yaelle_elena_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	99	1049	46;	46	0	16	0	5	23	112	2	0	1	2	3	3	6	0	5	7	0	0	
../tcof/adu-metaok/1crossfit_mao_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2020	25;	25	0	6	0	1	3	22	3	0	7	0	7	11	1	0	2	0	0	0	
../tcof/adu-metaok/2crossfit_mao_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1118	25;	25	0	0	0	0	1	5	1	0	0	1	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/39_45_eva_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	3271	19;	19	6	2	0	225	52	293	26	0	33	7	7	18	17	0	26	15	1	0	
../tcof/adu-metaok/acc_del_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1282	19;	19	1	2	0	10	8	53	1	0	5	0	8	5	10	0	9	2	1	0	
../tcof/adu-metaok/accident_cat_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3086	46;	46	0	1	0	15	10	41	1	0	5	0	0	5	3	0	1	0	0	0	
../tcof/adu-metaok/acc_kom_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1230	19;	19	4	0	0	3	12	60	1	0	3	2	4	3	14	0	8	4	2	0	
../tcof/adu-metaok/ago_ram_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	910	27;	27	2	0	0	7	23	45	0	0	8	3	7	9	2	0	1	2	1	0	
../tcof/adu-metaok/alg_jac_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	2033	19;	19	0	1	0	25	1	24	3	0	1	0	1	0	1	0	2	0	0	0	
../tcof/adu-metaok/ang_jul_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	972	20;	20	1	3	0	25	8	68	0	0	9	2	4	2	4	0	3	5	2	0	
../tcof/adu-metaok/apiculteur_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3374	40;02.12	40	8	3	0	36	67	232	16	0	38	8	23	66	36	0	39	23	15	0	
../tcof/adu-metaok/apprendreaulycee.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	36	1308	20;	20	2	13	0	13	22	129	1	0	12	2	11	24	13	0	10	3	5	0	
../tcof/adu-metaok/aqua_05.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	3649	27;	27	16	10	0	10	61	233	18	0	29	13	33	62	27	0	36	2	13	0	
../tcof/adu-metaok/architecte_pie_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	51	1760	32;	32	4	8	0	11	12	68	4	0	10	0	12	8	10	0	15	2	2	0	
../tcof/adu-metaok/armee_mer_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	9	3711	20;	20	0	7	0	49	18	138	4	0	4	2	5	10	12	0	13	3	1	0	
../tcof/adu-metaok/australie_mes_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2868	30;	30	0	4	0	8	4	34	2	0	2	0	4	5	6	0	3	1	0	0	
../tcof/adu-metaok/automobile_gue_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	773	20;	20	0	0	0	10	9	63	2	0	8	0	1	8	4	0	7	0	0	0	
../tcof/adu-metaok/ave_bat_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1011	19;	19	2	1	0	3	3	32	3	0	1	2	1	2	3	0	2	0	0	0	
../tcof/adu-metaok/aviation_cfo_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3658	24;	24	1	4	0	1	8	54	1	0	1	0	4	0	5	0	2	2	1	0	
../tcof/adu-metaok/avoixnue_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	6300	37;	37	6	3	0	24	30	87	6	0	7	4	19	27	6	0	6	2	1	0	
../tcof/adu-metaok/bmx_min.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	46	1769	24;	24	0	0	0	0	5	16	0	0	0	0	0	1	1	0	1	0	0	0	
../tcof/adu-metaok/boxe_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	11	3002	34;	34	10	3	0	37	27	149	7	0	14	1	26	39	21	0	19	7	5	0	
../tcof/adu-metaok/bulletin_gur_09.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	2616	54;	54	6	3	0	10	3	36	3	0	5	0	1	2	2	0	8	1	0	0	
../tcof/adu-metaok/cadeaux_bon_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	1572	21;	21	12	4	0	8	4	62	0	0	3	0	2	3	4	0	9	3	0	0	
../tcof/adu-metaok/cafe_leg_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1254	40;	40	0	1	0	12	2	45	1	0	4	0	1	5	3	0	4	3	2	0	
../tcof/adu-metaok/carr_mar_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1073	45;	45	1	2	0	8	18	69	5	0	9	5	5	6	14	0	6	3	3	0	
../tcof/adu-metaok/cartables_bar_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	3289	20;	20	0	0	0	0	5	36	0	0	3	0	0	7	4	0	4	0	1	0	
../tcof/adu-metaok/cha_hey_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	10	1845	18;	18	2	6	0	23	13	86	8	0	10	1	4	9	7	0	17	4	5	0	
../tcof/adu-metaok/chee_alb_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1245	21;	21	0	1	0	0	4	13	0	0	2	0	1	6	6	0	1	1	0	0	
../tcof/adu-metaok/christine_pru.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	5058	35;	35	19	17	0	67	43	396	14	0	30	7	14	27	45	0	39	18	10	0	
../tcof/adu-metaok/cine_sao_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1254	28;	28	0	1	0	3	3	12	0	0	1	0	0	3	2	0	0	0	0	0	
../tcof/adu-metaok/comb_bach_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	28	2496	22;	22	5	2	0	0	28	168	7	0	40	5	14	20	31	0	24	6	7	0	
../tcof/adu-metaok/communication_bon_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/comptines_cou_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2395	60;	60	2	10	0	12	58	189	7	0	27	14	34	43	19	0	38	10	10	0	
../tcof/adu-metaok/confavc_dau_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	74	3172	45;	45	0	0	0	1	1	2	0	0	1	0	2	6	0	0	0	0	1	0	
../tcof/adu-metaok/consultation_ger_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	2358	40;02.12	40	4	3	0	8	11	86	7	0	7	4	12	8	11	0	21	2	2	0	
../tcof/adu-metaok/conv_cai_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	2021	45;	45	19	2	0	7	15	105	4	0	5	0	5	15	11	0	11	3	2	0	
../tcof/adu-metaok/conversation_kri_08_part1.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1667	20;	20	0	0	0	2	0	22	1	0	0	1	1	0	5	0	4	5	0	0	
../tcof/adu-metaok/conversation_kri_08_part2.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1551	20;	20	1	3	0	3	4	22	0	0	1	0	0	1	6	0	3	0	2	0	
../tcof/adu-metaok/conversation_mat_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	2305	30;	30	3	4	0	12	7	77	6	0	9	1	7	13	5	0	14	0	1	0	
../tcof/adu-metaok/coree_ghu_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	17	5034	22;	22	3	3	0	82	41	191	6	0	20	1	12	24	16	0	22	8	3	0	
../tcof/adu-metaok/corpus_kem_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	2081	19;	19	5	5	0	1	8	53	7	0	5	0	0	2	4	0	6	2	0	0	
../tcof/adu-metaok/corpus_las_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	2979	19;	19	0	0	0	22	0	74	5	0	4	1	1	8	5	0	9	1	0	0	
../tcof/adu-metaok/cours_mau_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	10	3664	20;	20	7	1	0	27	12	83	3	0	8	0	7	13	11	0	15	8	0	0	
../tcof/adu-metaok/dav_gan_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	1755	19;	19	6	1	0	45	8	100	4	0	4	0	0	5	7	0	7	2	4	0	
../tcof/adu-metaok/decesprofesseur_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	66	2310	40;02.12	40	0	1	0	11	3	22	0	0	2	0	3	5	2	0	4	3	0	0	
../tcof/adu-metaok/deltaplane_tus.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	14	7055	28;	28	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/democratie_ben_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	13	2794	20;	20	0	2	0	3	18	106	8	0	10	4	4	2	15	0	10	5	6	0	
../tcof/adu-metaok/deuilradio_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2507	40;02.12	40	10	6	0	7	21	148	2	0	23	4	11	6	13	0	22	4	1	0	
../tcof/adu-metaok/dos_cou_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	3340	22;	22	0	0	0	40	24	107	6	0	6	1	4	15	19	0	5	4	5	0	
../tcof/adu-metaok/ecoles_cim_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	44	5154	19;	19	0	2	0	11	6	57	2	0	0	0	4	6	3	0	2	1	1	0	
../tcof/adu-metaok/educ_pot_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	21	2355	37;	37	1	1	0	21	20	152	9	0	24	7	30	29	22	0	15	1	5	0	
../tcof/adu-metaok/emploi_cha_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	49	2829	44;	44	1	8	0	9	29	122	2	0	11	1	15	25	18	0	33	8	1	0	
../tcof/adu-metaok/emplois_gri_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	8	3340	49;	49	1	7	0	27	20	95	1	0	14	0	7	9	16	0	7	3	2	0	
../tcof/adu-metaok/employeducnrs.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	35	6090	63;	63	10	13	0	105	73	468	25	0	51	9	34	59	47	0	35	7	11	0	
../tcof/adu-metaok/enfant_lem_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	2769	49;	49	4	3	0	57	32	224	11	0	18	1	9	23	35	0	28	6	3	0	
../tcof/adu-metaok/ent_cha_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2495	20;	20	4	0	0	12	12	90	4	0	9	2	1	15	17	0	6	11	4	0	
../tcof/adu-metaok/entrefilles_bou_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3352	21;	21	8	3	0	24	9	107	2	0	13	3	8	24	7	0	8	3	3	0	
../tcof/adu-metaok/erasmusespagne_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	8	2927	20;	20	4	4	0	63	21	170	5	0	18	0	15	35	16	0	12	3	4	0	
../tcof/adu-metaok/ergotherapie_sch.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	1520	20;	20	6	2	0	18	28	89	3	0	7	3	7	23	7	0	4	2	2	0	
../tcof/adu-metaok/escalade_mic.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	4270	22;	22	0	2	0	4	6	29	3	0	2	0	2	5	11	0	1	1	2	0	
../tcof/adu-metaok/etudes_gil_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	101	5889	20;	20	8	7	0	12	18	122	8	0	9	0	10	17	27	0	17	3	3	0	
../tcof/adu-metaok/etudesmedecine_sim.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	76	2357	18;	18	10	0	0	11	10	118	7	0	6	0	6	12	9	0	17	6	1	0	
../tcof/adu-metaok/etudes_rem_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	22	2590	23;	23	7	3	0	12	12	94	1	0	3	2	6	9	12	0	9	1	1	0	
../tcof/adu-metaok/etudiantesalariee_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1747	30;	30	1	0	0	0	10	48	1	0	3	3	6	3	4	0	2	1	2	0	
../tcof/adu-metaok/etudiantes_jer_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	44	5130	18;	18	4	1	0	8	5	59	12	0	1	0	6	14	4	0	5	0	0	0	
../tcof/adu-metaok/experiences_yer_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	37	4090	30;	30	7	8	0	63	46	264	9	0	37	9	19	40	30	0	40	12	8	0	
../tcof/adu-metaok/explorationssonores.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2271	59;	59	4	10	0	60	69	197	5	0	23	2	25	29	13	0	13	9	7	0	
../tcof/adu-metaok/famille_fer_08_1.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1090	76;	76	0	0	0	2	0	9	0	0	0	0	1	2	0	0	1	1	0	0	
../tcof/adu-metaok/famille_fer_08_2.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	962	76;	76	1	1	0	8	4	37	0	0	4	1	0	3	2	0	3	3	0	0	
../tcof/adu-metaok/famille_lem_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	2761	20;	20	7	4	0	22	12	103	4	0	8	0	4	6	17	0	11	4	0	0	
../tcof/adu-metaok/famille_pru.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2909	25;	25	3	1	0	21	21	199	6	0	28	2	4	16	22	0	16	7	2	0	
../tcof/adu-metaok/famille_ren_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	25	4667	51;	51	3	2	0	23	14	102	9	0	10	2	3	11	3	0	8	4	2	0	
../tcof/adu-metaok/fete_lec_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	3292	50;	50	2	1	0	2	4	55	4	0	3	2	7	8	2	0	15	5	0	0	
../tcof/adu-metaok/film_tre_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	5601	19;	19	11	7	0	28	22	205	11	0	2	2	11	24	20	0	14	4	4	0	
../tcof/adu-metaok/footballeurprofessionnel_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	13	1904	63;	63	7	2	0	73	26	128	13	0	15	1	8	23	15	0	9	11	3	0	
../tcof/adu-metaok/foot_mar_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	30	2835	56;	56	10	3	0	8	13	75	7	0	12	0	9	16	3	0	12	1	0	0	
../tcof/adu-metaok/fraise_ber_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	12	4036	21;	21	1	4	0	9	10	78	6	0	6	1	5	4	4	0	3	6	0	0	
../tcof/adu-metaok/garcons_tou_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3132	23;	23	3	1	0	19	4	101	11	0	3	1	4	7	5	0	5	7	1	0	
../tcof/adu-metaok/gestapo_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1634	80;	80	3	0	0	52	15	101	5	0	6	2	10	19	5	0	10	7	1	0	
../tcof/adu-metaok/gothique_cho_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	2480	35;	35	9	3	0	10	38	115	12	0	17	1	15	22	12	0	15	3	5	0	
../tcof/adu-metaok/grandsparents_bar_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	2051	77;	77	6	5	0	22	6	82	8	0	4	1	7	9	9	0	12	3	0	0	
../tcof/adu-metaok/groupe_sav_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	2390	25;	25	6	5	0	1	11	95	7	0	3	3	5	14	10	0	16	0	1	0	
../tcof/adu-metaok/guerre_coc_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	14	9048	25;	25	0	0	0	24	6	20	0	0	1	1	1	6	1	0	9	1	1	0	
../tcof/adu-metaok/hallucinogenes_cag_03.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/hamster_phi_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3164	58;	58	2	3	0	5	8	123	20	0	16	4	9	6	12	0	16	0	2	0	
../tcof/adu-metaok/homosexualite_bas_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	14	3105	22;	22	0	1	0	15	13	82	6	0	4	1	3	10	5	0	3	2	1	0	
../tcof/adu-metaok/homosexualite_fer_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	4483	20;	20	2	1	0	4	5	44	3	0	1	1	1	3	6	0	3	1	1	0	
../tcof/adu-metaok/hopital_bon_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	10	3049	19;	19	6	1	0	29	7	95	4	0	4	0	4	17	7	0	12	3	0	0	
../tcof/adu-metaok/how_pro_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	3663	19;	19	1	0	0	10	14	32	1	0	2	0	10	7	4	0	2	1	0	0	
../tcof/adu-metaok/hus_hus_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	3671	40;02.12	40	2	9	0	56	33	189	11	0	11	3	12	31	25	0	14	6	5	0	
../tcof/adu-metaok/immigration_ait_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2642	27;	27	2	9	0	1	17	84	1	0	8	2	27	15	4	0	3	2	1	0	
../tcof/adu-metaok/incen_prov.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	6312	20;	20	3	1	0	15	15	59	1	0	4	0	2	4	9	0	6	1	1	0	
../tcof/adu-metaok/infirmier_aud_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2873	20;	20	0	0	0	2	0	28	1	0	1	0	0	1	0	0	0	0	0	0	
../tcof/adu-metaok/informaticien_bio_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	34	1958	24;	24	6	0	0	5	51	112	8	0	15	6	22	33	16	0	13	0	4	0	
../tcof/adu-metaok/internat_bea.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1818	23;	23	0	0	0	21	1	15	0	0	3	0	1	2	2	0	2	1	0	0	
../tcof/adu-metaok/ion_ard_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1827	67;	67	7	6	0	24	40	107	4	0	5	0	26	22	19	0	13	13	1	0	
../tcof/adu-metaok/jeu_thi_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1585	18;	18	5	4	0	12	22	115	6	0	10	4	4	12	12	0	25	1	1	0	
../tcof/adu-metaok/joueurmusique_02.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	8287	20;	20	1	8	0	9	24	138	7	0	8	0	4	11	8	0	18	5	3	0	
../tcof/adu-metaok/kabylie_mel_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2322	27;	27	2	10	0	1	27	50	5	0	4	2	35	15	2	0	3	1	0	0	
../tcof/adu-metaok/lang_duc_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	4353	20;	20	1	6	0	25	49	301	16	0	22	8	19	27	25	0	19	10	6	0	
../tcof/adu-metaok/lecturecroco_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/licence_sim_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2606	23;	23	0	1	0	2	6	15	5	0	4	0	2	5	0	0	1	1	0	0	
../tcof/adu-metaok/loisirs_nat_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	15	5461	40;02.12	40	22	7	0	100	77	493	18	0	85	3	62	53	101	0	37	21	14	0	
../tcof/adu-metaok/mac_cle_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	27	10993	40;02.12	40	1	1	0	11	32	180	4	0	12	0	6	20	27	0	16	6	0	0	
../tcof/adu-metaok/mai_web_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2426	53;	53	3	10	0	23	16	92	8	0	4	0	4	6	9	0	2	6	0	0	
../tcof/adu-metaok/mar_ferr_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	12	10841	40;	40	12	7	0	47	152	719	51	0	96	22	48	154	95	0	84	26	21	0	
../tcof/adu-metaok/mariage_elo_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	3914	19;	19	3	6	0	21	9	70	2	0	11	1	9	6	4	0	9	2	2	0	
../tcof/adu-metaok/masc_dom_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	2070	24;	24	1	0	0	30	4	101	17	0	7	2	3	12	11	0	5	3	4	0	
../tcof/adu-metaok/mat_tho_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1166	21;	21	1	0	0	0	1	12	2	0	0	0	0	1	2	0	0	2	0	0	
../tcof/adu-metaok/memoire_yun_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3918	22;	22	0	0	0	0	3	44	0	0	4	1	10	13	5	0	2	1	0	0	
